shift_id,nurse_id,date,unit,shift_type,hours,patients,acuity,admissions,discharges,overtime,call_in
SN0026-28119,N0026,2025-10-08,ICU,Day,12,5,6,1,0,False,False
SN0026-28619,N0026,2025-10-13,Medical,Day,12,5,8,2,0,False,False
SN0026-28107,N0026,2025-10-08,Surgery,Night,12,3,1,2,0,False,False
SN0026-28719,N0026,2025-10-14,ED,Night,12,8,7,0,0,False,False
SN0026-28319,N0026,2025-10-10,Medical,Night,12,3,3,2,1,False,False
SN0026-29019,N0026,2025-10-17,Peds,Day,12,3,3,1,1,False,False
SN0026-28907,N0026,2025-10-16,Peds,Night,12,2,4,2,0,False,False
SN0026-28919,N0026,2025-10-16,ICU,Day,12,7,10,1,1,False,False
SN0026-30107,N0026,2025-10-28,ED,Night,8,4,6,0,1,True,False
SN0026-29519,N0026,2025-10-22,ED,Night,12,4,10,0,1,False,False
SN0026-29707,N0026,2025-10-24,Medical,Day,8,7,2,1,2,True,False
SN0026-29507,N0026,2025-10-22,Peds,Day,12,2,8,2,0,False,False
SN0026-30007,N0026,2025-10-27,Medical,Night,10,7,4,1,1,True,False
SN0026-29807,N0026,2025-10-25,ICU,Night,12,7,7,0,0,False,False
SN0026-30419,N0026,2025-10-31,Surgery,Night,12,3,9,2,0,False,False
SN0026-30719,N0026,2025-11-03,Surgery,Day,10,3,8,0,0,False,False
SN0026-30519,N0026,2025-11-01,Surgery,Night,12,2,10,1,1,False,False
SN0026-31107,N0026,2025-11-07,ED,Day,12,4,6,1,1,False,False
SN0026-30919,N0026,2025-11-05,ICU,Evening,12,4,4,0,0,False,False
SN0026-31207,N0026,2025-11-08,Medical,Day,12,4,4,0,0,False,False
SN0026-32019,N0026,2025-11-16,ICU,Night,10,7,4,4,0,False,False
SN0026-31719,N0026,2025-11-13,ICU,Day,12,4,1,1,2,False,False
SN0026-31919,N0026,2025-11-15,Surgery,Night,12,8,5,3,0,False,False
SN0026-32019,N0026,2025-11-16,Peds,Night,10,3,2,0,0,False,True
SN0026-32607,N0026,2025-11-22,Medical,Day,12,7,1,0,0,False,True
SN0026-32319,N0026,2025-11-19,Peds,Night,12,3,1,1,1,False,False
SN0026-32607,N0026,2025-11-22,Peds,Night,12,2,4,1,0,False,False
SN0026-33319,N0026,2025-11-29,Surgery,Day,8,5,3,0,1,False,False
SN0026-33607,N0026,2025-12-02,Surgery,Day,10,2,1,1,2,False,True
SN0026-33519,N0026,2025-12-01,ED,Night,12,8,2,0,2,False,False
SN0026-33219,N0026,2025-11-28,Peds,Day,12,8,9,0,0,False,False
SN0026-33507,N0026,2025-12-01,Peds,Day,12,5,8,2,1,False,False
SN0026-33907,N0026,2025-12-05,ED,Day,8,3,4,0,1,False,False
SN0026-33907,N0026,2025-12-05,Surgery,Evening,8,7,7,0,1,False,True
SN0026-34007,N0026,2025-12-06,ICU,Night,12,3,7,3,0,False,False
SN0026-33719,N0026,2025-12-03,Medical,Night,12,8,3,2,0,False,False
SN0026-34707,N0026,2025-12-13,ICU,Night,12,4,10,1,0,False,False
SN0026-34907,N0026,2025-12-15,ED,Day,12,7,4,1,0,False,False
SN0026-34819,N0026,2025-12-14,Surgery,Night,12,6,5,0,1,False,False
SN0026-35019,N0026,2025-12-16,Peds,Night,12,2,6,2,1,False,True
SN0026-34607,N0026,2025-12-12,Medical,Evening,12,5,7,2,0,False,False
SN0026-35407,N0026,2025-12-20,Surgery,Day,12,6,1,4,0,False,False
SN0026-35519,N0026,2025-12-21,Surgery,Night,8,5,2,2,0,False,False
SN0026-35507,N0026,2025-12-21,Surgery,Evening,12,3,3,2,0,False,False
SN0026-35807,N0026,2025-12-24,Medical,Evening,12,2,5,2,0,False,False
SN0026-35819,N0026,2025-12-24,ICU,Night,12,7,5,0,0,False,False
SN0026-35907,N0026,2025-12-25,ED,Night,8,8,9,0,2,True,False
SN0026-00207,N0026,2026-01-02,ICU,Day,12,6,5,0,0,False,False
SN0026-00407,N0026,2026-01-04,Peds,Night,12,6,7,1,6,False,False
SN0026-00307,N0026,2026-01-03,ICU,Night,12,2,10,1,2,True,False
SN0026-00219,N0026,2026-01-02,ICU,Day,12,7,5,1,1,False,False
SN0026-00407,N0026,2026-01-04,ED,Night,12,3,6,1,1,False,False
SN0027-28207,N0027,2025-10-09,Peds,Day,10,3,7,1,0,False,False
SN0027-28119,N0027,2025-10-08,ICU,Day,8,5,6,0,0,False,False
SN0027-28619,N0027,2025-10-13,Medical,Day,12,3,9,1,0,False,False
SN0027-28507,N0027,2025-10-12,Medical,Day,12,3,1,2,1,False,False
SN0027-28619,N0027,2025-10-13,Peds,Night,12,6,6,1,1,False,True
SN0027-29107,N0027,2025-10-18,Surgery,Day,12,6,5,1,1,True,False
SN0027-28819,N0027,2025-10-15,ICU,Evening,12,3,3,1,0,False,False
SN0027-29419,N0027,2025-10-21,ICU,Night,12,5,5,1,0,False,False
SN0027-29319,N0027,2025-10-20,ICU,Day,12,7,9,0,0,False,False
SN0027-28907,N0027,2025-10-16,Peds,Day,12,6,8,0,0,False,False
SN0027-29907,N0027,2025-10-26,ICU,Day,8,7,5,2,2,False,False
SN0027-29719,N0027,2025-10-24,ED,Evening,12,3,8,0,0,True,False
SN0027-29507,N0027,2025-10-22,ICU,Day,12,5,2,1,1,False,False
SN0027-30607,N0027,2025-11-02,Medical,Day,12,7,8,1,2,False,False
SN0027-30319,N0027,2025-10-30,Peds,Night,8,7,1,0,1,True,False
SN0027-30319,N0027,2025-10-30,ED,Evening,12,6,8,3,0,False,False
SN0027-30907,N0027,2025-11-05,Surgery,Night,12,6,2,0,1,False,False
SN0027-31219,N0027,2025-11-08,ED,Evening,12,7,6,0,0,False,False
SN0027-31519,N0027,2025-11-11,Surgery,Day,12,3,1,1,1,True,False
SN0027-31307,N0027,2025-11-09,ED,Night,12,2,5,2,0,False,True
SN0027-31307,N0027,2025-11-09,ICU,Evening,12,7,6,0,0,True,False
SN0027-31219,N0027,2025-11-08,ED,Night,12,7,10,0,1,False,False
SN0027-31807,N0027,2025-11-14,Medical,Day,12,2,8,2,0,False,False
SN0027-31607,N0027,2025-11-12,ED,Day,12,8,3,2,1,False,False
SN0027-31907,N0027,2025-11-15,Medical,Day,12,4,1,0,1,True,False
SN0027-31619,N0027,2025-11-12,Peds,Day,12,8,7,2,0,False,False
SN0027-31907,N0027,2025-11-15,ICU,Night,8,2,7,0,0,False,False
SN0027-32107,N0027,2025-11-17,ICU,Day,12,8,4,2,1,False,False
SN0027-32419,N0027,2025-11-20,Surgery,Evening,12,4,3,2,1,False,False
SN0027-32319,N0027,2025-11-19,ICU,Night,12,8,10,1,0,False,False
SN0027-32619,N0027,2025-11-22,Medical,Night,8,8,2,1,1,False,False
SN0027-33207,N0027,2025-11-28,Medical,Day,10,6,8,2,1,False,False
SN0027-33407,N0027,2025-11-30,ICU,Night,12,2,9,1,1,False,False
SN0027-33107,N0027,2025-11-27,Peds,Night,12,4,10,1,1,False,False
SN0027-33607,N0027,2025-12-02,ED,Night,12,5,9,1,0,False,False
SN0027-33207,N0027,2025-11-28,Medical,Day,12,5,10,2,1,False,False
SN0027-33807,N0027,2025-12-04,ED,Night,10,6,9,2,2,False,False
SN0027-34107,N0027,2025-12-07,Medical,Night,12,2,10,1,0,False,False
SN0027-34007,N0027,2025-12-06,ICU,Day,8,4,8,0,0,True,False
SN0027-34307,N0027,2025-12-09,ED,Night,12,6,8,1,0,False,False
SN0027-34307,N0027,2025-12-09,ICU,Night,12,8,3,0,0,False,False
SN0027-34107,N0027,2025-12-07,Surgery,Day,8,3,1,0,1,False,False
SN0027-34507,N0027,2025-12-11,Medical,Night,8,3,8,3,1,False,False
SN0027-34407,N0027,2025-12-10,Surgery,Day,12,4,4,2,0,False,False
SN0027-34919,N0027,2025-12-15,ED,Day,12,5,7,3,0,False,False
SN0027-34419,N0027,2025-12-10,Surgery,Day,8,8,9,3,0,False,False
SN0027-34919,N0027,2025-12-15,Surgery,Night,8,8,3,2,1,False,False
SN0027-35619,N0027,2025-12-22,ED,Night,12,8,6,0,0,False,True
SN0027-35607,N0027,2025-12-22,ICU,Day,12,5,5,0,0,False,False
SN0027-35507,N0027,2025-12-21,ICU,Night,12,5,10,0,0,False,False
SN0027-36307,N0027,2025-12-29,Medical,Night,12,7,5,2,3,False,False
SN0027-36007,N0027,2025-12-26,ED,Evening,8,4,7,1,0,False,False
SN0027-36007,N0027,2025-12-26,ICU,Night,12,7,9,3,0,False,False
SN0027-36207,N0027,2025-12-28,ED,Evening,12,6,4,1,0,False,False
SN0027-36207,N0027,2025-12-28,ICU,Night,12,5,10,0,0,False,False
SN0027-35919,N0027,2025-12-25,ICU,Day,12,8,9,1,1,False,False
SN0027-00307,N0027,2026-01-03,Peds,Night,12,3,7,3,0,False,False
SN0027-00219,N0027,2026-01-02,Peds,Day,12,7,8,0,2,False,False
SN0027-00319,N0027,2026-01-03,Medical,Night,8,4,3,1,0,True,False
SN0028-28419,N0028,2025-10-11,Medical,Day,8,7,10,1,1,False,False
SN0028-28419,N0028,2025-10-11,Medical,Night,12,6,1,2,0,False,False
SN0028-28607,N0028,2025-10-13,Surgery,Night,12,3,6,1,4,False,False
SN0028-28107,N0028,2025-10-08,Peds,Night,10,2,3,1,1,False,False
SN0028-28807,N0028,2025-10-15,Peds,Night,12,8,5,0,1,False,False
SN0028-28919,N0028,2025-10-16,ED,Night,12,2,5,1,0,False,False
SN0028-29307,N0028,2025-10-20,Peds,Night,12,3,3,1,2,False,False
SN0028-29207,N0028,2025-10-19,Surgery,Night,8,4,9,3,1,False,False
SN0028-30007,N0028,2025-10-27,Medical,Day,8,5,2,1,0,False,False
SN0028-30107,N0028,2025-10-28,Peds,Night,8,7,5,0,0,False,False
SN0028-29719,N0028,2025-10-24,ICU,Evening,12,6,3,1,0,False,False
SN0028-30819,N0028,2025-11-04,Peds,Night,8,8,1,2,1,False,False
SN0028-30619,N0028,2025-11-02,Peds,Day,12,7,6,1,2,False,False
SN0028-30819,N0028,2025-11-04,Medical,Day,8,6,9,1,0,False,False
SN0028-30519,N0028,2025-11-01,ICU,Evening,12,8,10,2,3,False,False
SN0028-30207,N0028,2025-10-29,ED,Night,12,8,6,0,0,False,False
SN0028-30307,N0028,2025-10-30,ICU,Day,10,6,6,0,0,False,False
SN0028-31007,N0028,2025-11-06,Peds,Night,12,7,10,1,2,False,False
SN0028-31107,N0028,2025-11-07,ED,Night,12,5,2,0,0,False,False
SN0028-31007,N0028,2025-11-06,Medical,Day,12,2,1,3,1,False,False
SN0028-31019,N0028,2025-11-06,Surgery,Night,12,5,4,1,1,False,False
SN0028-32019,N0028,2025-11-16,Peds,Night,12,8,3,1,0,False,True
SN0028-31907,N0028,2025-11-15,ICU,Day,12,2,6,1,1,False,False
SN0028-31707,N0028,2025-11-13,Peds,Day,12,4,1,2,1,False,False
SN0028-32019,N0028,2025-11-16,Peds,Night,12,7,5,0,1,False,False
SN0028-31807,N0028,2025-11-14,ED,Evening,12,4,4,1,0,False,False
SN0028-31919,N0028,2025-11-15,ICU,Night,12,6,7,0,1,False,False
SN0028-32307,N0028,2025-11-19,ED,Night,12,3,10,1,1,False,False
SN0028-32319,N0028,2025-11-19,Peds,Day,12,5,1,2,1,False,False
SN0028-32507,N0028,2025-11-21,Medical,Day,12,3,7,1,2,False,False
SN0028-32407,N0028,2025-11-20,Peds,Day,8,7,8,1,1,False,False
SN0028-32407,N0028,2025-11-20,Peds,Night,12,5,1,1,2,True,False
SN0028-32807,N0028,2025-11-24,Peds,Night,12,6,1,1,0,False,False
SN0028-33319,N0028,2025-11-29,Peds,Day,12,2,5,0,1,False,False
SN0028-33019,N0028,2025-11-26,Surgery,Evening,12,3,5,0,1,False,False
SN0028-33319,N0028,2025-11-29,Peds,Day,12,3,6,1,1,False,True
SN0028-33219,N0028,2025-11-28,Surgery,Day,12,8,5,4,0,False,False
SN0028-33407,N0028,2025-11-30,ED,Day,8,7,10,1,2,False,False
SN0028-34219,N0028,2025-12-08,Peds,Night,12,7,2,0,2,False,False
SN0028-34319,N0028,2025-12-09,ED,Night,12,5,2,0,0,False,False
SN0028-34307,N0028,2025-12-09,ED,Night,12,6,1,1,0,False,False
SN0028-34319,N0028,2025-12-09,ED,Night,12,7,5,0,0,True,False
SN0028-34319,N0028,2025-12-09,ED,Night,12,4,7,1,0,True,False
SN0028-33919,N0028,2025-12-05,Surgery,Night,12,7,3,1,0,False,False
SN0028-34807,N0028,2025-12-14,ICU,Day,12,6,6,1,0,False,False
SN0028-34619,N0028,2025-12-12,Medical,Day,12,6,7,1,1,True,False
SN0028-35019,N0028,2025-12-16,ED,Day,8,6,6,1,0,False,False
SN0028-35207,N0028,2025-12-18,Surgery,Night,12,2,1,1,0,False,False
SN0028-35319,N0028,2025-12-19,ED,Night,12,4,10,3,1,False,False
SN0028-35319,N0028,2025-12-19,Peds,Night,12,6,5,0,1,False,False
SN0028-35607,N0028,2025-12-22,ICU,Night,12,2,8,2,1,True,False
SN0028-35407,N0028,2025-12-20,ICU,Day,12,6,10,1,1,False,False
SN0028-35419,N0028,2025-12-20,Medical,Night,8,2,5,0,0,False,False
SN0028-36107,N0028,2025-12-27,ICU,Day,12,5,10,1,1,False,False
SN0028-35819,N0028,2025-12-24,ED,Day,12,3,10,1,3,False,False
SN0028-36019,N0028,2025-12-26,ED,Evening,12,7,10,1,1,False,False
SN0028-35907,N0028,2025-12-25,ED,Day,8,4,7,2,1,False,False
SN0028-36007,N0028,2025-12-26,ED,Day,12,8,7,1,1,False,False
SN0028-36507,N0028,2025-12-31,ED,Night,12,7,8,2,0,False,False
SN0028-36507,N0028,2025-12-31,Surgery,Evening,8,4,6,2,3,False,False
SN0028-00619,N0028,2026-01-06,Peds,Day,12,4,7,0,0,False,False
SN0029-28307,N0029,2025-10-10,ED,Night,8,7,5,1,1,False,False
SN0029-28207,N0029,2025-10-09,Peds,Day,12,8,5,0,2,False,False
SN0029-28719,N0029,2025-10-14,ED,Night,12,5,8,1,0,False,False
SN0029-28207,N0029,2025-10-09,Peds,Night,12,5,1,3,2,False,False
SN0029-28707,N0029,2025-10-14,Peds,Night,12,8,6,2,1,False,False
SN0029-29307,N0029,2025-10-20,Medical,Night,12,2,9,2,0,False,False
SN0029-28807,N0029,2025-10-15,Peds,Night,8,5,10,1,1,False,False
SN0029-29019,N0029,2025-10-17,Peds,Night,12,8,3,0,2,False,False
SN0029-29219,N0029,2025-10-19,Medical,Day,12,5,4,0,2,False,False
SN0029-29307,N0029,2025-10-20,ICU,Night,10,6,1,1,1,False,False
SN0029-28907,N0029,2025-10-16,Surgery,Night,12,4,5,2,2,False,False
SN0029-29519,N0029,2025-10-22,ICU,Evening,12,4,3,1,0,False,False
SN0029-29507,N0029,2025-10-22,Peds,Day,12,2,7,1,1,False,False
SN0029-29507,N0029,2025-10-22,ED,Night,8,7,3,2,1,False,False
SN0029-29907,N0029,2025-10-26,ICU,Day,8,8,8,1,2,False,False
SN0029-29507,N0029,2025-10-22,ICU,Day,12,5,7,0,1,False,True
SN0029-29507,N0029,2025-10-22,Surgery,Evening,8,3,9,1,0,False,False
SN0029-30307,N0029,2025-10-30,ED,Day,10,3,4,1,1,False,True
SN0029-30319,N0029,2025-10-30,Medical,Day,12,6,8,1,1,False,False
SN0029-30307,N0029,2025-10-30,Medical,Night,12,4,10,1,1,False,False
SN0029-30807,N0029,2025-11-04,ED,Evening,12,7,2,1,0,False,False
SN0029-30407,N0029,2025-10-31,Peds,Night,12,3,10,0,1,False,False
SN0029-30707,N0029,2025-11-03,Medical,Evening,12,8,1,2,2,False,False
SN0029-31519,N0029,2025-11-11,Surgery,Day,12,6,6,0,0,False,False
SN0029-31207,N0029,2025-11-08,Surgery,Night,12,6,1,1,1,False,False
SN0029-31219,N0029,2025-11-08,ED,Night,12,8,5,3,1,False,False
SN0029-30919,N0029,2025-11-05,ICU,Day,12,6,6,1,1,False,False
SN0029-31719,N0029,2025-11-13,Surgery,Evening,12,4,4,2,1,False,False
SN0029-32007,N0029,2025-11-16,Surgery,Night,12,6,7,0,0,True,False
SN0029-31919,N0029,2025-11-15,Peds,Day,12,3,9,0,0,False,False
SN0029-32819,N0029,2025-11-24,Peds,Night,12,4,5,0,0,False,False
SN0029-32919,N0029,2025-11-25,Peds,Night,12,6,4,1,0,False,False
SN0029-32919,N0029,2025-11-25,Surgery,Day,8,4,4,1,1,False,False
SN0029-32319,N0029,2025-11-19,ICU,Day,12,5,1,0,1,False,False
SN0029-32707,N0029,2025-11-23,Surgery,Day,10,3,4,4,0,False,False
SN0029-33507,N0029,2025-12-01,Peds,Evening,12,4,7,2,0,False,False
SN0029-33107,N0029,2025-11-27,Surgery,Night,12,6,5,2,1,False,False
SN0029-33119,N0029,2025-11-27,Peds,Night,10,2,4,0,1,False,False
SN0029-33519,N0029,2025-12-01,ICU,Night,12,3,2,3,1,False,False
SN0029-33419,N0029,2025-11-30,ICU,Day,8,7,3,1,2,False,False
SN0029-33319,N0029,2025-11-29,ICU,Day,12,8,9,4,1,False,False
SN0029-34019,N0029,2025-12-06,Peds,Night,12,2,8,1,1,False,False
SN0029-34007,N0029,2025-12-06,ED,Night,8,6,9,0,3,False,False
SN0029-33807,N0029,2025-12-04,ED,Night,12,3,2,1,0,True,False
SN0029-35007,N0029,2025-12-16,Medical,Day,10,5,3,0,0,False,True
SN0029-34519,N0029,2025-12-11,Medical,Night,12,5,10,0,1,False,False
SN0029-34607,N0029,2025-12-12,ED,Night,8,2,2,1,2,False,False
SN0029-34819,N0029,2025-12-14,Surgery,Night,8,2,8,1,1,False,False
SN0029-35619,N0029,2025-12-22,ED,Day,12,8,7,0,2,False,False
SN0029-35307,N0029,2025-12-19,Surgery,Evening,12,5,8,1,2,False,True
SN0029-35407,N0029,2025-12-20,ED,Evening,12,8,1,1,1,False,False
SN0029-35419,N0029,2025-12-20,Medical,Day,8,3,8,1,0,False,True
SN0029-35519,N0029,2025-12-21,ICU,Day,12,3,3,0,1,False,False
SN0029-36107,N0029,2025-12-27,ICU,Night,12,7,1,0,0,False,False
SN0029-36407,N0029,2025-12-30,Peds,Night,12,6,5,0,1,False,False
SN0029-36219,N0029,2025-12-28,Medical,Day,12,6,3,2,1,False,False
SN0029-36207,N0029,2025-12-28,ED,Day,12,3,6,0,1,False,False
SN0029-36119,N0029,2025-12-27,Peds,Evening,8,4,3,0,0,False,False
SN0029-35807,N0029,2025-12-24,ICU,Day,12,7,3,1,0,False,False
SN0029-00219,N0029,2026-01-02,Surgery,Day,8,5,4,2,1,False,False
SN0029-00619,N0029,2026-01-06,Peds,Day,8,4,3,1,1,False,False
SN0029-00219,N0029,2026-01-02,ED,Night,12,8,9,0,2,False,False
SN0029-00107,N0029,2026-01-01,Medical,Evening,10,2,10,1,0,False,False
SN0029-00507,N0029,2026-01-05,ICU,Day,10,6,4,2,4,False,False
SN0029-00107,N0029,2026-01-01,ICU,Night,12,5,5,2,1,False,True
SN0030-28619,N0030,2025-10-13,ED,Day,12,5,2,0,0,False,False
SN0030-28307,N0030,2025-10-10,ICU,Day,8,8,9,0,1,False,False
SN0030-28319,N0030,2025-10-10,Medical,Evening,8,2,4,1,1,False,False
SN0030-28119,N0030,2025-10-08,Peds,Day,12,2,9,0,2,False,False
SN0030-28319,N0030,2025-10-10,Surgery,Day,12,4,9,1,0,False,False
SN0030-28307,N0030,2025-10-10,ICU,Day,12,5,8,0,1,False,False
SN0030-29107,N0030,2025-10-18,ICU,Night,12,6,2,2,0,False,False
SN0030-29407,N0030,2025-10-21,Medical,Night,12,8,9,1,0,False,False
SN0030-29019,N0030,2025-10-17,ED,Evening,12,7,10,1,0,True,False
SN0030-29107,N0030,2025-10-18,ED,Night,12,2,9,2,0,False,False
SN0030-29307,N0030,2025-10-20,Peds,Night,12,3,1,2,2,False,False
SN0030-29919,N0030,2025-10-26,Surgery,Night,10,7,10,1,0,False,False
SN0030-29519,N0030,2025-10-22,Peds,Night,8,6,3,0,0,False,False
SN0030-30019,N0030,2025-10-27,ICU,Day,12,5,2,2,1,False,False
SN0030-29919,N0030,2025-10-26,ED,Evening,12,5,1,0,1,False,False
SN0030-29507,N0030,2025-10-22,ICU,Day,12,4,9,2,0,False,False
SN0030-30119,N0030,2025-10-28,Surgery,Day,8,3,8,1,1,False,False
SN0030-30819,N0030,2025-11-04,Peds,Night,12,7,9,3,0,False,False
SN0030-30207,N0030,2025-10-29,Surgery,Day,12,5,10,2,0,False,False
SN0030-30319,N0030,2025-10-30,Medical,Day,12,7,8,1,0,False,False
SN0030-30807,N0030,2025-11-04,Medical,Night,12,5,4,1,0,False,False
SN0030-30419,N0030,2025-10-31,ED,Day,12,3,1,3,0,False,False
SN0030-30607,N0030,2025-11-02,Medical,Day,12,8,2,0,0,False,False
SN0030-31007,N0030,2025-11-06,ED,Night,12,6,1,0,0,False,False
SN0030-31219,N0030,2025-11-08,Surgery,Day,12,8,2,1,1,False,False
SN0030-31407,N0030,2025-11-10,ICU,Day,12,2,5,1,2,False,False
SN0030-30919,N0030,2025-11-05,Medical,Night,8,7,7,2,0,False,False
SN0030-31307,N0030,2025-11-09,Medical,Evening,12,3,8,0,0,False,False
SN0030-32119,N0030,2025-11-17,Surgery,Night,12,2,5,0,0,False,False
SN0030-31619,N0030,2025-11-12,ICU,Night,12,3,3,0,1,False,False
SN0030-31919,N0030,2025-11-15,Medical,Evening,8,2,5,2,0,False,False
SN0030-31907,N0030,2025-11-15,ICU,Night,12,3,10,1,1,False,False
SN0030-32007,N0030,2025-11-16,Medical,Day,12,2,3,1,3,False,False
SN0030-32919,N0030,2025-11-25,Surgery,Day,10,3,2,1,2,False,False
SN0030-32707,N0030,2025-11-23,Peds,Day,12,4,10,0,0,False,False
SN0030-32919,N0030,2025-11-25,ED,Night,12,4,9,2,0,False,False
SN0030-33307,N0030,2025-11-29,ICU,Day,12,5,6,2,1,False,False
SN0030-33219,N0030,2025-11-28,Surgery,Day,10,8,8,1,0,False,False
SN0030-33019,N0030,2025-11-26,Peds,Day,12,3,7,1,0,False,False
SN0030-33019,N0030,2025-11-26,Medical,Day,12,2,7,2,1,False,False
SN0030-33119,N0030,2025-11-27,Medical,Night,12,7,3,0,1,False,False
SN0030-33219,N0030,2025-11-28,ICU,Evening,12,3,7,0,2,False,False
SN0030-33707,N0030,2025-12-03,Peds,Day,12,5,1,2,1,False,False
SN0030-33707,N0030,2025-12-03,ICU,Night,12,7,7,0,0,False,False
SN0030-34219,N0030,2025-12-08,ED,Night,8,5,4,0,0,False,False
SN0030-34107,N0030,2025-12-07,Peds,Night,12,2,7,4,0,False,False
SN0030-34019,N0030,2025-12-06,ICU,Night,12,3,1,0,0,False,False
SN0030-34307,N0030,2025-12-09,ICU,Night,8,8,4,0,0,False,False
SN0030-34519,N0030,2025-12-11,Peds,Day,12,3,3,2,1,False,False
SN0030-35019,N0030,2025-12-16,ED,Evening,8,7,6,0,1,False,False
SN0030-34419,N0030,2025-12-10,Surgery,Day,12,5,10,1,2,False,False
SN0030-35719,N0030,2025-12-23,Medical,Day,12,6,2,1,1,False,False
SN0030-35707,N0030,2025-12-23,Peds,Night,12,3,2,0,1,False,False
SN0030-35507,N0030,2025-12-21,Medical,Day,10,5,8,0,0,False,False
SN0030-36419,N0030,2025-12-30,Peds,Night,8,2,1,2,0,False,True
SN0030-35807,N0030,2025-12-24,ED,Day,10,8,8,4,0,False,False
SN0030-35907,N0030,2025-12-25,Peds,Night,8,3,3,0,0,False,False
SN0030-36007,N0030,2025-12-26,Medical,Day,12,4,1,1,0,False,False
SN0030-36307,N0030,2025-12-29,ED,Evening,12,5,3,0,1,False,False
SN0030-36419,N0030,2025-12-30,Surgery,Evening,10,7,6,3,0,False,False
SN0030-00119,N0030,2026-01-01,ED,Day,12,7,8,1,0,False,False
SN0030-00219,N0030,2026-01-02,Surgery,Night,12,3,5,2,0,False,False
SN0030-00119,N0030,2026-01-01,Medical,Day,12,3,6,2,0,False,False
SN0031-28507,N0031,2025-10-12,ICU,Night,12,2,1,2,0,True,True
SN0031-28507,N0031,2025-10-12,Peds,Night,12,4,9,2,1,False,False
SN0031-28219,N0031,2025-10-09,Medical,Evening,12,8,3,2,1,False,False
SN0031-28419,N0031,2025-10-11,Peds,Day,8,4,6,0,2,False,False
SN0031-28307,N0031,2025-10-10,Peds,Evening,12,2,9,4,0,False,False
SN0031-28619,N0031,2025-10-13,ICU,Night,12,8,6,0,0,False,False
SN0031-29419,N0031,2025-10-21,Surgery,Day,12,5,1,2,0,False,False
SN0031-28919,N0031,2025-10-16,Surgery,Day,12,5,5,1,1,False,False
SN0031-28919,N0031,2025-10-16,ED,Night,12,3,6,1,0,False,False
SN0031-29419,N0031,2025-10-21,ICU,Night,12,2,10,1,0,False,False
SN0031-28919,N0031,2025-10-16,Surgery,Night,12,2,9,2,1,False,True
SN0031-29007,N0031,2025-10-17,Medical,Day,12,4,5,0,0,False,False
SN0031-29719,N0031,2025-10-24,ICU,Night,8,2,10,0,2,True,False
SN0031-30119,N0031,2025-10-28,Peds,Night,12,6,2,1,1,False,False
SN0031-29619,N0031,2025-10-23,Medical,Day,12,2,4,1,1,False,False
SN0031-29707,N0031,2025-10-24,ICU,Day,12,7,8,4,0,False,False
SN0031-30407,N0031,2025-10-31,ED,Night,12,5,5,0,0,False,False
SN0031-30607,N0031,2025-11-02,ED,Night,8,4,4,1,1,True,False
SN0031-30519,N0031,2025-11-01,Peds,Day,8,8,3,0,1,False,False
SN0031-30307,N0031,2025-10-30,Medical,Evening,12,8,10,1,0,False,False
SN0031-30619,N0031,2025-11-02,ICU,Day,12,8,8,0,2,False,False
SN0031-30307,N0031,2025-10-30,Medical,Night,12,4,6,1,1,False,False
SN0031-31019,N0031,2025-11-06,Peds,Day,10,2,4,2,0,False,False
SN0031-31019,N0031,2025-11-06,ICU,Night,10,7,10,2,0,False,False
SN0031-31419,N0031,2025-11-10,Surgery,Night,12,8,7,2,0,False,False
SN0031-31119,N0031,2025-11-07,Medical,Night,12,7,9,1,0,False,False
SN0031-31019,N0031,2025-11-06,Surgery,Night,12,4,9,0,3,False,False
SN0031-31719,N0031,2025-11-13,ED,Day,12,4,7,0,0,True,False
SN0031-31707,N0031,2025-11-13,ED,Night,8,6,10,0,1,True,False
SN0031-32119,N0031,2025-11-17,Peds,Evening,10,4,8,0,1,False,False
SN0031-32607,N0031,2025-11-22,ICU,Night,12,7,1,0,1,False,False
SN0031-32719,N0031,2025-11-23,ICU,Night,10,3,3,1,0,False,False
SN0031-32807,N0031,2025-11-24,ICU,Day,12,2,4,0,1,False,False
SN0031-32919,N0031,2025-11-25,ED,Night,12,8,9,0,0,False,False
SN0031-32719,N0031,2025-11-23,ED,Day,12,6,10,1,0,False,False
SN0031-32407,N0031,2025-11-20,Peds,Day,12,8,9,0,0,False,False
SN0031-33307,N0031,2025-11-29,Medical,Day,12,5,1,1,0,False,False
SN0031-33019,N0031,2025-11-26,Peds,Day,12,3,6,1,1,True,False
SN0031-33507,N0031,2025-12-01,Surgery,Day,12,4,8,2,2,False,False
SN0031-33719,N0031,2025-12-03,Peds,Night,12,4,4,1,2,False,False
SN0031-34319,N0031,2025-12-09,ED,Day,12,3,1,2,0,False,False
SN0031-34107,N0031,2025-12-07,Surgery,Day,8,2,3,0,0,False,False
SN0031-34119,N0031,2025-12-07,Surgery,Day,12,5,3,0,0,False,False
SN0031-34207,N0031,2025-12-08,Peds,Day,8,2,2,0,2,False,False
SN0031-34219,N0031,2025-12-08,ED,Night,12,8,6,0,0,False,False
SN0031-34419,N0031,2025-12-10,Peds,Night,8,2,10,4,0,False,False
SN0031-34519,N0031,2025-12-11,Peds,Day,8,4,1,1,0,True,False
SN0031-34519,N0031,2025-12-11,Surgery,Evening,12,5,4,1,0,False,False
